location,summer_inten_max,predicted_change,lower_bound,upper_bound
Jervis Bay,0.987750778,0.658472146,-1.551741848,2.957189486
Jervis Bay,0.990528555,0.650307205,-1.557346508,2.943835267
Jervis Bay,0.993306333,0.642142264,-1.562951168,2.929988938
Jervis Bay,0.99608411,0.633977323,-1.568555829,2.914256716
Jervis Bay,0.998861888,0.625812382,-1.574160489,2.898524495
Jervis Bay,1.001639665,0.617647441,-1.579765149,2.884888276
Jervis Bay,1.004417442,0.609482499,-1.58536981,2.875312245
Jervis Bay,1.00719522,0.601317558,-1.59097447,2.863514176
Jervis Bay,1.009972997,0.593152617,-1.59657913,2.850223605
Jervis Bay,1.012750775,0.584987676,-1.60218379,2.836933033
Jervis Bay,1.015528552,0.576822735,-1.607788451,2.823642461
Jervis Bay,1.018306329,0.568657794,-1.613393111,2.810351889
Jervis Bay,1.021084107,0.560492852,-1.61895703,2.797061318
Jervis Bay,1.023861884,0.552327911,-1.624415921,2.783764087
Jervis Bay,1.026639662,0.54416297,-1.629874811,2.770362493
Jervis Bay,1.029417439,0.535998029,-1.635333701,2.756960899
Jervis Bay,1.032195216,0.527833088,-1.640792592,2.743559305
Jervis Bay,1.034972994,0.519668147,-1.646251482,2.730157711
Jervis Bay,1.037750771,0.511503205,-1.651710373,2.716756117
Jervis Bay,1.040528548,0.503338264,-1.657169263,2.703354523
Jervis Bay,1.043306326,0.495173323,-1.662628154,2.689952929
Jervis Bay,1.046084103,0.487008382,-1.668087044,2.676551335
Jervis Bay,1.048861881,0.478843441,-1.673545934,2.66314974
Jervis Bay,1.051639658,0.4706785,-1.679004825,2.649748146
Jervis Bay,1.054417435,0.462513558,-1.682382931,2.636346552
Jervis Bay,1.057195213,0.454348617,-1.68660537,2.622944958
Jervis Bay,1.05997299,0.446183676,-1.695114552,2.609543364
Jervis Bay,1.062750768,0.438018735,-1.701221106,2.59614177
Jervis Bay,1.065528545,0.429853794,-1.710233121,2.582740176
Jervis Bay,1.068306322,0.421688852,-1.720932273,2.569338582
Jervis Bay,1.0710841,0.413523911,-1.729644718,2.563572579
Jervis Bay,1.073861877,0.40535897,-1.738357163,2.558145447
Jervis Bay,1.076639655,0.397194029,-1.747069608,2.544475115
Jervis Bay,1.079417432,0.389029088,-1.755667548,2.530804784
Jervis Bay,1.082195209,0.380864147,-1.764937119,2.52073253
Jervis Bay,1.084972987,0.372699205,-1.774252875,2.511419367
Jervis Bay,1.087750764,0.364534264,-1.783568631,2.502106204
Jervis Bay,1.090528542,0.356369323,-1.789625085,2.492793041
Jervis Bay,1.093306319,0.348204382,-1.798232189,2.483475511
Jervis Bay,1.096084096,0.340039441,-1.806839293,2.473900901
Jervis Bay,1.098861874,0.3318745,-1.815446398,2.464326291
Jervis Bay,1.101639651,0.323709558,-1.824053502,2.454751681
Jervis Bay,1.104417429,0.315544617,-1.832660606,2.445177071
Jervis Bay,1.107195206,0.307379676,-1.84126771,2.435602461
Jervis Bay,1.109972983,0.299214735,-1.849874814,2.426027851
Jervis Bay,1.112750761,0.291049794,-1.858429161,2.416453241
Jervis Bay,1.115528538,0.282884853,-1.866896262,2.406878631
Jervis Bay,1.118306316,0.274719911,-1.87435362,2.397304021
Jervis Bay,1.121084093,0.26655497,-1.878295021,2.387236156
Jervis Bay,1.12386187,0.258390029,-1.882181864,2.377594328
Jervis Bay,1.126639648,0.250225088,-1.886068707,2.368885835
Jervis Bay,1.129417425,0.242060147,-1.889955549,2.355148665
Jervis Bay,1.132195203,0.233895206,-1.893842392,2.339739173
Jervis Bay,1.13497298,0.225730264,-1.897729235,2.324612688
Jervis Bay,1.137750757,0.217565323,-1.901616077,2.318668436
Jervis Bay,1.140528535,0.209400382,-1.90550292,2.312724183
Jervis Bay,1.143306312,0.201235441,-1.909389763,2.306779931
Jervis Bay,1.14608409,0.1930705,-1.913276605,2.300835679
Jervis Bay,1.148861867,0.184905558,-1.917163448,2.293281922
Jervis Bay,1.151639644,0.176740617,-1.921050291,2.284179363
Jervis Bay,1.154417422,0.168575676,-1.924937134,2.277641752
Jervis Bay,1.157195199,0.160410735,-1.928823976,2.265060708
Jervis Bay,1.159972977,0.152245794,-1.932710819,2.25555961
Jervis Bay,1.162750754,0.144080853,-1.936597662,2.246024438
Jervis Bay,1.165528531,0.135915911,-1.940484504,2.234642269
Jervis Bay,1.168306309,0.12775097,-1.944371347,2.221881292
Jervis Bay,1.171084086,0.119586029,-1.94825819,2.209120316
Jervis Bay,1.173861863,0.111421088,-1.952145032,2.196359339
Jervis Bay,1.176639641,0.103256147,-1.956031875,2.183563728
Jervis Bay,1.179417418,0.095091206,-1.959918718,2.17072481
Jervis Bay,1.182195196,0.086926264,-1.963805561,2.157885893
Jervis Bay,1.184972973,0.078761323,-1.967692403,2.145046975
Jervis Bay,1.18775075,0.070596382,-1.971579246,2.137507165
Jervis Bay,1.190528528,0.062431441,-1.975466089,2.130581986
Jervis Bay,1.193306305,0.0542665,-1.979352931,2.121987743
Jervis Bay,1.196084083,0.046101559,-1.986395451,2.109564504
Jervis Bay,1.19886186,0.037936617,-1.994109786,2.097141265
Jervis Bay,1.201639637,0.029771676,-2.001824121,2.084718026
Jervis Bay,1.204417415,0.021606735,-2.009538456,2.072294788
Jervis Bay,1.207195192,0.013441794,-2.017252791,2.059871549
Jervis Bay,1.20997297,0.005276853,-2.024967126,2.04744831
Jervis Bay,1.212750747,-0.002888088,-2.032681461,2.035016216
Jervis Bay,1.215528524,-0.01105303,-2.040395796,2.022526232
Jervis Bay,1.218306302,-0.019217971,-2.049395817,2.010036248
Jervis Bay,1.221084079,-0.027382912,-2.055854675,1.997546265
Jervis Bay,1.223861857,-0.035547853,-2.060333229,1.990519761
Jervis Bay,1.226639634,-0.043712794,-2.065215048,1.985404935
Jervis Bay,1.229417411,-0.051877736,-2.070096867,1.98029011
Jervis Bay,1.232195189,-0.060042677,-2.074978686,1.975125374
Jervis Bay,1.234972966,-0.068207618,-2.079860504,1.969917912
Jervis Bay,1.237750744,-0.076372559,-2.084742323,1.96471045
Jervis Bay,1.240528521,-0.0845375,-2.092251228,1.959502988
Jervis Bay,1.243306298,-0.092702441,-2.100093865,1.954295526
Jervis Bay,1.246084076,-0.100867383,-2.107936502,1.942138903
Jervis Bay,1.248861853,-0.109032324,-2.11577914,1.929186974
Jervis Bay,1.251639631,-0.117197265,-2.123607942,1.916235046
Jervis Bay,1.254417408,-0.125362206,-2.131387428,1.903279839
Jervis Bay,1.257195185,-0.133527147,-2.139166914,1.890233197
Jervis Bay,1.259972963,-0.141692088,-2.14692825,1.882809411
Jervis Bay,1.26275074,-0.14985703,-2.154626997,1.875385625
Jervis Bay,1.265528518,-0.158021971,-2.160144858,1.86796184
Jervis Bay,1.268306295,-0.166186912,-2.162323389,1.860538054
Jervis Bay,1.271084072,-0.174351853,-2.164665969,1.853114268
Jervis Bay,1.27386185,-0.182516794,-2.171418182,1.845690483
Jervis Bay,1.276639627,-0.190681735,-2.178170394,1.838266697
Jervis Bay,1.279417405,-0.198846677,-2.186852747,1.830838531
Jervis Bay,1.282195182,-0.207011618,-2.196696365,1.823323787
Jervis Bay,1.284972959,-0.215176559,-2.198427033,1.815809044
Jervis Bay,1.287750737,-0.2233415,-2.205179246,1.8082943
Jervis Bay,1.290528514,-0.231506441,-2.211931459,1.796655212
Jervis Bay,1.293306292,-0.239671382,-2.218683671,1.783709534
Jervis Bay,1.296084069,-0.247836324,-2.22517045,1.770763855
Jervis Bay,1.298861846,-0.256001265,-2.230471449,1.757818177
Jervis Bay,1.301639624,-0.264166206,-2.235772448,1.74465094
Jervis Bay,1.304417401,-0.272331147,-2.241073447,1.734359985
Jervis Bay,1.307195179,-0.280496088,-2.246374447,1.727412305
Jervis Bay,1.309972956,-0.28866103,-2.251675446,1.711295489
Jervis Bay,1.312750733,-0.296825971,-2.256976445,1.703475849
Jervis Bay,1.315528511,-0.304990912,-2.262277444,1.69915829
Jervis Bay,1.318306288,-0.313155853,-2.267578443,1.685002459
Jervis Bay,1.321084065,-0.321320794,-2.272879442,1.670846628
Jervis Bay,1.323861843,-0.329485735,-2.278180442,1.656682891
Jervis Bay,1.32663962,-0.337650677,-2.283481441,1.642457563
Jervis Bay,1.329417398,-0.345815618,-2.28878244,1.628232236
Jervis Bay,1.332195175,-0.353980559,-2.296190389,1.614006908
Jervis Bay,1.334972952,-0.3621455,-2.306557916,1.599770001
Jervis Bay,1.33775073,-0.370310441,-2.316925442,1.588824099
Jervis Bay,1.340528507,-0.378475382,-2.327292969,1.580069564
Jervis Bay,1.343306285,-0.386640324,-2.337660495,1.57131503
Jervis Bay,1.346084062,-0.394805265,-2.347679295,1.562560495
Jervis Bay,1.348861839,-0.402970206,-2.354561419,1.553805961
Jervis Bay,1.351639617,-0.411135147,-2.361443542,1.545051426
Jervis Bay,1.354417394,-0.419300088,-2.36813429,1.536296892
Jervis Bay,1.357195172,-0.427465029,-2.373352064,1.527542357
Jervis Bay,1.359972949,-0.435629971,-2.37503721,1.518787823
Jervis Bay,1.362750726,-0.443794912,-2.376722356,1.510033288
Jervis Bay,1.365528504,-0.451959853,-2.378407502,1.501278753
Jervis Bay,1.368306281,-0.460124794,-2.380092649,1.492524219
Jervis Bay,1.371084059,-0.468289735,-2.381777795,1.483769684
Jervis Bay,1.373861836,-0.476454676,-2.383324532,1.47501515
Jervis Bay,1.376639613,-0.484619618,-2.384759052,1.466245082
Jervis Bay,1.379417391,-0.492784559,-2.387363153,1.45737433
Jervis Bay,1.382195168,-0.5009495,-2.395344563,1.448503578
Jervis Bay,1.384972946,-0.509114441,-2.397258937,1.439632827
Jervis Bay,1.387750723,-0.517279382,-2.399159135,1.430762075
Jervis Bay,1.3905285,-0.525444324,-2.404497099,1.421891323
Jervis Bay,1.393306278,-0.533609265,-2.409835063,1.413020571
Jervis Bay,1.396084055,-0.541774206,-2.415173027,1.40414982
Jervis Bay,1.398861833,-0.549939147,-2.420510991,1.395279068
Jervis Bay,1.40163961,-0.558104088,-2.425848955,1.386408316
Jervis Bay,1.404417387,-0.566269029,-2.431186919,1.376726689
Jervis Bay,1.407195165,-0.574433971,-2.436524883,1.362761774
Jervis Bay,1.409972942,-0.582598912,-2.441862848,1.351732878
Jervis Bay,1.41275072,-0.590763853,-2.447200812,1.342820885
Jervis Bay,1.415528497,-0.598928794,-2.452538776,1.339391501
Jervis Bay,1.418306274,-0.607093735,-2.45787674,1.333941211
Jervis Bay,1.421084052,-0.615258676,-2.463214704,1.325318787
Jervis Bay,1.423861829,-0.623423618,-2.468552668,1.316445303
Jervis Bay,1.426639607,-0.631588559,-2.474926,1.304017861
Jervis Bay,1.429417384,-0.6397535,-2.487722231,1.289946385
Jervis Bay,1.432195161,-0.647918441,-2.500518462,1.280436935
Jervis Bay,1.434972939,-0.656083382,-2.513314692,1.271524942
Jervis Bay,1.437750716,-0.664248323,-2.526110923,1.26261295
Jervis Bay,1.440528494,-0.672413265,-2.538907154,1.253700957
Jervis Bay,1.443306271,-0.680578206,-2.550989297,1.244788964
Jervis Bay,1.446084048,-0.688743147,-2.555540453,1.235876971
Jervis Bay,1.448861826,-0.696908088,-2.566290393,1.226964978
Jervis Bay,1.451639603,-0.705073029,-2.578327628,1.218052985
Jervis Bay,1.45441738,-0.71323797,-2.590238844,1.209140993
Jervis Bay,1.457195158,-0.721402912,-2.602039019,1.200229
Jervis Bay,1.459972935,-0.729567853,-2.611689885,1.194190342
Jervis Bay,1.462750713,-0.737732794,-2.625770107,1.19154066
Jervis Bay,1.46552849,-0.745897735,-2.638109541,1.185442369
Jervis Bay,1.468306267,-0.754062676,-2.646538692,1.176861751
Jervis Bay,1.471084045,-0.762227618,-2.653402899,1.168281134
Jervis Bay,1.473861822,-0.770392559,-2.660230266,1.159700516
Jervis Bay,1.4766396,-0.7785575,-2.667057634,1.151097371
Jervis Bay,1.479417377,-0.786722441,-2.673885002,1.142342837
Jervis Bay,1.482195154,-0.794887382,-2.680712369,1.133588302
Jervis Bay,1.484972932,-0.803052323,-2.687539737,1.124833768
Jervis Bay,1.487750709,-0.811217265,-2.697032002,1.116079233
Jervis Bay,1.490528487,-0.819382206,-2.707281046,1.107324699
Jervis Bay,1.493306264,-0.827547147,-2.717516614,1.098570164
Jervis Bay,1.496084041,-0.835712088,-2.72709659,1.089782393
Jervis Bay,1.498861819,-0.843877029,-2.732913412,1.080947248
Jervis Bay,1.501639596,-0.85204197,-2.738745536,1.072112103
Jervis Bay,1.504417374,-0.860206912,-2.750004864,1.063276958
Jervis Bay,1.507195151,-0.868371853,-2.754654661,1.054441813
Jervis Bay,1.509972928,-0.876536794,-2.759304459,1.045606668
Jervis Bay,1.512750706,-0.884701735,-2.764499151,1.034632872
Jervis Bay,1.515528483,-0.892866676,-2.777848497,1.022056624
Jervis Bay,1.518306261,-0.901031617,-2.791197843,1.009480377
Jervis Bay,1.521084038,-0.909196559,-2.804547189,0.996904129
Jervis Bay,1.523861815,-0.9173615,-2.816960287,0.986341171
Jervis Bay,1.526639593,-0.925526441,-2.825359553,0.977429178
Jervis Bay,1.52941737,-0.933691382,-2.833758818,0.969497699
Jervis Bay,1.532195148,-0.941856323,-2.842158084,0.965569069
Jervis Bay,1.534972925,-0.950021264,-2.85055735,0.961640439
Jervis Bay,1.537750702,-0.958186206,-2.858899814,0.95771181
Jervis Bay,1.54052848,-0.966351147,-2.867220886,0.949571684
Jervis Bay,1.543306257,-0.974516088,-2.875541957,0.940958273
Jervis Bay,1.546084035,-0.982681029,-2.886140146,0.932234008
Jervis Bay,1.548861812,-0.99084597,-2.898168645,0.923479473
Jervis Bay,1.551639589,-0.999010912,-2.910197143,0.914724939
Jervis Bay,1.554417367,-1.007175853,-2.922225641,0.905970404
Jervis Bay,1.557195144,-1.015340794,-2.934213028,0.897215869
Jervis Bay,1.559972922,-1.023505735,-2.946112629,0.888461335
Jervis Bay,1.562750699,-1.031670676,-2.95801223,0.8797068
Jervis Bay,1.565528476,-1.039835617,-2.969465335,0.870952266
Jervis Bay,1.568306254,-1.048000559,-2.978531886,0.862197731
Jervis Bay,1.571084031,-1.0561655,-2.990510757,0.853443197
Jervis Bay,1.573861809,-1.064330441,-2.995030247,0.844688662
Jervis Bay,1.576639586,-1.072495382,-2.999549737,0.835934128
Jervis Bay,1.579417363,-1.080660323,-3.004069228,0.828143649
Jervis Bay,1.582195141,-1.088825264,-3.008588718,0.819075963
Jervis Bay,1.584972918,-1.096990206,-3.013108208,0.809839216
Jervis Bay,1.587750695,-1.105155147,-3.017627699,0.801172901
Jervis Bay,1.590528473,-1.113320088,-3.022147189,0.792506585
Jervis Bay,1.59330625,-1.121485029,-3.026616562,0.785768357
Jervis Bay,1.596084028,-1.12964997,-3.033526942,0.781580862
Jervis Bay,1.598861805,-1.137814911,-3.041785318,0.782543943
Jervis Bay,1.601639582,-1.145979853,-3.050043694,0.78030925
Jervis Bay,1.60441736,-1.154144794,-3.05830207,0.769377589
Jervis Bay,1.607195137,-1.162309735,-3.066869738,0.758136393
Jervis Bay,1.609972915,-1.170474676,-3.080956079,0.747896622
Jervis Bay,1.612750692,-1.178639617,-3.095042419,0.737189286
Jervis Bay,1.615528469,-1.186804558,-3.10912876,0.731258804
Jervis Bay,1.618306247,-1.1949695,-3.1232151,0.730908842
Jervis Bay,1.621084024,-1.203134441,-3.137301441,0.73055888
Jervis Bay,1.623861802,-1.211299382,-3.151387781,0.725468334
Jervis Bay,1.626639579,-1.219464323,-3.165474122,0.720069916
Jervis Bay,1.629417356,-1.227629264,-3.179408645,0.714595046
Jervis Bay,1.632195134,-1.235794205,-3.185335791,0.709120176
Jervis Bay,1.634972911,-1.243959147,-3.186855894,0.703645306
Jervis Bay,1.637750689,-1.252124088,-3.188269677,0.698170436
Jervis Bay,1.640528466,-1.260289029,-3.189683461,0.692695565
Jervis Bay,1.643306243,-1.26845397,-3.191097244,0.687220695
Jervis Bay,1.646084021,-1.276618911,-3.195794567,0.68174009
Jervis Bay,1.648861798,-1.284783853,-3.206661201,0.676176301
Jervis Bay,1.651639576,-1.292948794,-3.217527834,0.666930621
Jervis Bay,1.654417353,-1.301113735,-3.228394468,0.657552713
Jervis Bay,1.65719513,-1.309278676,-3.239261101,0.648174804
Jervis Bay,1.659972908,-1.317443617,-3.250127735,0.638796896
Jervis Bay,1.662750685,-1.325608558,-3.260994369,0.629418987
Jervis Bay,1.665528463,-1.3337735,-3.271861002,0.620041079
Jervis Bay,1.66830624,-1.341938441,-3.282727636,0.613127851
Jervis Bay,1.671084017,-1.350103382,-3.29359427,0.608174864
Jervis Bay,1.673861795,-1.358268323,-3.304460903,0.60321694
Jervis Bay,1.676639572,-1.366433264,-3.315327537,0.5982525
Jervis Bay,1.67941735,-1.374598205,-3.32619417,0.594031538
Jervis Bay,1.682195127,-1.382763147,-3.337060804,0.595442654
Jervis Bay,1.684972904,-1.390928088,-3.34685769,0.59685377
Jervis Bay,1.687750682,-1.399093029,-3.354779209,0.597224441
Jervis Bay,1.690528459,-1.40725797,-3.362700728,0.591349202
Jervis Bay,1.693306237,-1.415422911,-3.370601122,0.585439145
Jervis Bay,1.696084014,-1.423587852,-3.378443759,0.579529089
Jervis Bay,1.698861791,-1.431752794,-3.386286396,0.573619032
Jervis Bay,1.701639569,-1.439917735,-3.394129034,0.569200653
Jervis Bay,1.704417346,-1.448082676,-3.401971671,0.566906681
Jervis Bay,1.707195124,-1.456247617,-3.409814308,0.561526691
Jervis Bay,1.709972901,-1.464412558,-3.417656946,0.556146702
Jervis Bay,1.712750678,-1.472577499,-3.425499583,0.550766712
Jervis Bay,1.715528456,-1.480742441,-3.433342221,0.545386722
Jervis Bay,1.718306233,-1.488907382,-3.441184858,0.540006732
Jervis Bay,1.72108401,-1.497072323,-3.44952303,0.534626742
Jervis Bay,1.723861788,-1.505237264,-3.461356497,0.529246752
Jervis Bay,1.726639565,-1.513402205,-3.473189964,0.523841263
Jervis Bay,1.729417343,-1.521567147,-3.481296444,0.518228244
Jervis Bay,1.73219512,-1.529732088,-3.489189026,0.512615225
Jervis Bay,1.734972897,-1.537897029,-3.502296305,0.507002206
Jervis Bay,1.737750675,-1.54606197,-3.518111509,0.501389187
Jervis Bay,1.740528452,-1.554226911,-3.532897297,0.491829313
Jervis Bay,1.74330623,-1.562391852,-3.544933908,0.489550672
Jervis Bay,1.746084007,-1.570556794,-3.556970519,0.485051275
Jervis Bay,1.748861784,-1.578721735,-3.56900713,0.47970814
Jervis Bay,1.751639562,-1.586886676,-3.580982926,0.474365004
Jervis Bay,1.754417339,-1.595051617,-3.592777013,0.469021868
Jervis Bay,1.757195117,-1.603216558,-3.6045711,0.463678732
Jervis Bay,1.759972894,-1.611381499,-3.613886036,0.458335597
Jervis Bay,1.762750671,-1.619546441,-3.620242812,0.452992461
Jervis Bay,1.765528449,-1.627711382,-3.63187636,0.447649325
Jervis Bay,1.768306226,-1.635876323,-3.644857526,0.44230619
Jervis Bay,1.771084004,-1.644041264,-3.657838691,0.436963054
Jervis Bay,1.773861781,-1.652206205,-3.670819857,0.431619918
Jervis Bay,1.776639558,-1.660371146,-3.683801023,0.426276782
Jervis Bay,1.779417336,-1.668536088,-3.696782189,0.420933647
Jervis Bay,1.782195113,-1.676701029,-3.709763355,0.415590511
Jervis Bay,1.784972891,-1.68486597,-3.722744521,0.410103841
Jervis Bay,1.787750668,-1.693030911,-3.735725687,0.404558233
Jervis Bay,1.790528445,-1.701195852,-3.747764155,0.399012626
Jervis Bay,1.793306223,-1.709360793,-3.75400884,0.393467019
Jervis Bay,1.796084,-1.717525735,-3.7588664,0.387921412
Jervis Bay,1.798861778,-1.725690676,-3.763723959,0.382375805
Jervis Bay,1.801639555,-1.733855617,-3.768823592,0.376830198
Jervis Bay,1.804417332,-1.742020558,-3.782509999,0.371494633
Jervis Bay,1.80719511,-1.750185499,-3.796196405,0.366459456
Jervis Bay,1.809972887,-1.758350441,-3.809882812,0.36142428
Jervis Bay,1.812750665,-1.766515382,-3.823569219,0.356389103
Jervis Bay,1.815528442,-1.774680323,-3.837255625,0.351353926
Jervis Bay,1.818306219,-1.782845264,-3.850942032,0.346318749
Jervis Bay,1.821083997,-1.791010205,-3.864628439,0.341283572
Jervis Bay,1.823861774,-1.799175146,-3.878314845,0.336248396
Jervis Bay,1.826639552,-1.807340088,-3.892001252,0.331213219
Jervis Bay,1.829417329,-1.815505029,-3.905687659,0.326178042
Jervis Bay,1.832195106,-1.82366997,-3.919374065,0.321142865
Jervis Bay,1.834972884,-1.831834911,-3.933813102,0.316107688
Jervis Bay,1.837750661,-1.839999852,-3.948554254,0.307821815
Jervis Bay,1.840528439,-1.848164793,-3.960871771,0.29937252
Jervis Bay,1.843306216,-1.856329735,-3.974119692,0.29392219
Jervis Bay,1.846083993,-1.864494676,-3.986516766,0.28847186
Jervis Bay,1.848861771,-1.872659617,-3.998498793,0.287320566
Jervis Bay,1.851639548,-1.880824558,-4.010443293,0.286488087
Jervis Bay,1.854417325,-1.888989499,-4.021691096,0.281682277
Jervis Bay,1.857195103,-1.89715444,-4.029666798,0.276876468
Jervis Bay,1.85997288,-1.905319382,-4.037654509,0.272070658
Jervis Bay,1.862750658,-1.913484323,-4.048623471,0.267088794
Jervis Bay,1.865528435,-1.921649264,-4.059592434,0.262088097
