location,summer_dhd50_max,predicted_change,lower_bound,upper_bound
Jervis Bay,20.67069689,0.649809523,-1.263422008,2.720481268
Jervis Bay,20.76158628,0.638065982,-1.274014576,2.706419439
Jervis Bay,20.85247566,0.626322442,-1.284607143,2.692357611
Jervis Bay,20.94336505,0.614578901,-1.295199711,2.678295782
Jervis Bay,21.03425443,0.602835361,-1.305631508,2.664225072
Jervis Bay,21.12514381,0.59109182,-1.315160263,2.65013124
Jervis Bay,21.2160332,0.57934828,-1.324689018,2.636037408
Jervis Bay,21.30692258,0.567604739,-1.334217773,2.621891931
Jervis Bay,21.39781196,0.555861198,-1.343746527,2.607674917
Jervis Bay,21.48870135,0.544117658,-1.358902781,2.593457903
Jervis Bay,21.57959073,0.532374117,-1.369646094,2.579240889
Jervis Bay,21.67048012,0.520630577,-1.380255929,2.565023875
Jervis Bay,21.7613695,0.508887036,-1.390829752,2.548832258
Jervis Bay,21.85225888,0.497143496,-1.401403575,2.528584011
Jervis Bay,21.94314827,0.485399955,-1.41103743,2.510509468
Jervis Bay,22.03403765,0.473656415,-1.419835149,2.496583485
Jervis Bay,22.12492703,0.461912874,-1.430309607,2.482657502
Jervis Bay,22.21581642,0.450169334,-1.441607014,2.468620216
Jervis Bay,22.3067058,0.438425793,-1.45290442,2.454545522
Jervis Bay,22.39759519,0.426682252,-1.464201826,2.436213761
Jervis Bay,22.48848457,0.414938712,-1.475752709,2.416359116
Jervis Bay,22.57937395,0.403195171,-1.48687428,2.396504472
Jervis Bay,22.67026334,0.391451631,-1.496995543,2.376649827
Jervis Bay,22.76115272,0.37970809,-1.509440793,2.358525419
Jervis Bay,22.8520421,0.36796455,-1.520934862,2.343300511
Jervis Bay,22.94293149,0.356221009,-1.53242893,2.3305865
Jervis Bay,23.03382087,0.344477469,-1.54385498,2.31810733
Jervis Bay,23.12471025,0.332733928,-1.555243071,2.30562816
Jervis Bay,23.21559964,0.320990388,-1.566631162,2.29314899
Jervis Bay,23.30648902,0.309246847,-1.578019254,2.28066982
Jervis Bay,23.39737841,0.297503306,-1.589407345,2.26819065
Jervis Bay,23.48826779,0.285759766,-1.600709476,2.25571148
Jervis Bay,23.57915717,0.274016225,-1.612011598,2.24323231
Jervis Bay,23.67004656,0.262272685,-1.62331372,2.23075314
Jervis Bay,23.76093594,0.250529144,-1.634615843,2.21827397
Jervis Bay,23.85182532,0.238785604,-1.645917965,2.2057948
Jervis Bay,23.94271471,0.227042063,-1.657220087,2.19331563
Jervis Bay,24.03360409,0.215298523,-1.66852221,2.180799321
Jervis Bay,24.12449348,0.203554982,-1.679824332,2.168281224
Jervis Bay,24.21538286,0.191811442,-1.691119221,2.155763127
Jervis Bay,24.30627224,0.180067901,-1.702365423,2.142082244
Jervis Bay,24.39716163,0.16832436,-1.713611625,2.126678507
Jervis Bay,24.48805101,0.15658082,-1.724857827,2.111274769
Jervis Bay,24.57894039,0.144837279,-1.736104029,2.095871032
Jervis Bay,24.66982978,0.133093739,-1.749131129,2.080442572
Jervis Bay,24.76071916,0.121350198,-1.762552626,2.065001824
Jervis Bay,24.85160855,0.109606658,-1.775974123,2.049561076
Jervis Bay,24.94249793,0.097863117,-1.784982227,2.034120328
Jervis Bay,25.03338731,0.086119577,-1.793678953,2.018609291
Jervis Bay,25.1242767,0.074376036,-1.803758133,2.003014107
Jervis Bay,25.21516608,0.062632496,-1.81494628,1.992047206
Jervis Bay,25.30605546,0.050888955,-1.826263536,1.973936185
Jervis Bay,25.39694485,0.039145415,-1.837580792,1.959549216
Jervis Bay,25.48783423,0.027401874,-1.845932963,1.949431401
Jervis Bay,25.57872362,0.015658333,-1.848777513,1.939240055
Jervis Bay,25.669613,0.003914793,-1.853896826,1.928978024
Jervis Bay,25.76050238,-0.007828748,-1.862537775,1.918715994
Jervis Bay,25.85139177,-0.019572288,-1.871178725,1.907182116
Jervis Bay,25.94228115,-0.031315829,-1.879948284,1.896778084
Jervis Bay,26.03317053,-0.043059369,-1.890494855,1.883746421
Jervis Bay,26.12405992,-0.05480291,-1.901041425,1.869912132
Jervis Bay,26.2149493,-0.06654645,-1.911587995,1.855988265
Jervis Bay,26.30583869,-0.078289991,-1.922134565,1.842062282
Jervis Bay,26.39672807,-0.090033531,-1.932681135,1.828136299
Jervis Bay,26.48761745,-0.101777072,-1.943227705,1.814210316
Jervis Bay,26.57850684,-0.113520613,-1.953774276,1.801212498
Jervis Bay,26.66939622,-0.125264153,-1.964320846,1.791342093
Jervis Bay,26.7602856,-0.137007694,-1.973935147,1.777750401
Jervis Bay,26.85117499,-0.148751234,-1.981670007,1.763799485
Jervis Bay,26.94206437,-0.160494775,-1.989404867,1.751392373
Jervis Bay,27.03295375,-0.172238315,-1.997139727,1.741000299
Jervis Bay,27.12384314,-0.183981856,-2.004874586,1.725870558
Jervis Bay,27.21473252,-0.195725396,-2.012609446,1.713133403
Jervis Bay,27.30562191,-0.207468937,-2.020344306,1.701754161
Jervis Bay,27.39651129,-0.219212477,-2.028079165,1.690374919
Jervis Bay,27.48740067,-0.230956018,-2.035814025,1.678995677
Jervis Bay,27.57829006,-0.242699559,-2.043548885,1.667557409
Jervis Bay,27.66917944,-0.254443099,-2.051283744,1.656001587
Jervis Bay,27.76006882,-0.26618664,-2.059018604,1.641269837
Jervis Bay,27.85095821,-0.27793018,-2.067441228,1.623129259
Jervis Bay,27.94184759,-0.289673721,-2.079582498,1.611178672
Jervis Bay,28.03273698,-0.301417261,-2.091623431,1.599187358
Jervis Bay,28.12362636,-0.313160802,-2.103620887,1.587196045
Jervis Bay,28.21451574,-0.324904342,-2.115618342,1.575204732
Jervis Bay,28.30540513,-0.336647883,-2.127615797,1.556819073
Jervis Bay,28.39629451,-0.348391423,-2.139053059,1.547450424
Jervis Bay,28.48718389,-0.360134964,-2.144103849,1.535382382
Jervis Bay,28.57807328,-0.371878505,-2.149154639,1.521269238
Jervis Bay,28.66896266,-0.383622045,-2.154205429,1.50793572
Jervis Bay,28.75985205,-0.395365586,-2.159256219,1.500399397
Jervis Bay,28.85074143,-0.407109126,-2.164307009,1.486112997
Jervis Bay,28.94163081,-0.418852667,-2.1698797,1.470017666
Jervis Bay,29.0325202,-0.430596207,-2.181042789,1.454219637
Jervis Bay,29.12340958,-0.442339748,-2.19215189,1.442590586
Jervis Bay,29.21429896,-0.454083288,-2.20326099,1.425794351
Jervis Bay,29.30518835,-0.465826829,-2.214370091,1.408892699
Jervis Bay,29.39607773,-0.477570369,-2.225479192,1.393440853
Jervis Bay,29.48696712,-0.48931391,-2.233003575,1.379178671
Jervis Bay,29.5778565,-0.501057451,-2.23621802,1.364896331
Jervis Bay,29.66874588,-0.512800991,-2.239432465,1.350901883
Jervis Bay,29.75963527,-0.524544532,-2.24264691,1.343946708
Jervis Bay,29.85052465,-0.536288072,-2.248629511,1.337334518
Jervis Bay,29.94141403,-0.548031613,-2.263688601,1.330722327
Jervis Bay,30.03230342,-0.559775153,-2.279173538,1.324014438
Jervis Bay,30.1231928,-0.571518694,-2.294658476,1.317215285
Jervis Bay,30.21408219,-0.583262234,-2.310143413,1.310416132
Jervis Bay,30.30497157,-0.595005775,-2.32562835,1.300713847
Jervis Bay,30.39586095,-0.606749315,-2.341113288,1.288910835
Jervis Bay,30.48675034,-0.618492856,-2.356598225,1.277107824
Jervis Bay,30.57763972,-0.630236397,-2.372083163,1.26843156
Jervis Bay,30.6685291,-0.641979937,-2.383898312,1.26032638
Jervis Bay,30.75941849,-0.653723478,-2.395249202,1.252194308
Jervis Bay,30.85030787,-0.665467018,-2.406492419,1.244062236
Jervis Bay,30.94119725,-0.677210559,-2.417102242,1.23502191
Jervis Bay,31.03208664,-0.688954099,-2.425547205,1.222690266
Jervis Bay,31.12297602,-0.70069764,-2.433992169,1.210358622
Jervis Bay,31.21386541,-0.71244118,-2.442437132,1.198003136
Jervis Bay,31.30475479,-0.724184721,-2.456055176,1.185586798
Jervis Bay,31.39564417,-0.735928261,-2.474263397,1.173170461
Jervis Bay,31.48653356,-0.747671802,-2.485828257,1.160754123
Jervis Bay,31.57742294,-0.759415343,-2.497321814,1.148337786
Jervis Bay,31.66831232,-0.771158883,-2.50881537,1.135921448
Jervis Bay,31.75920171,-0.782902424,-2.520308927,1.123505111
Jervis Bay,31.85009109,-0.794645964,-2.533733613,1.111088773
Jervis Bay,31.94098048,-0.806389505,-2.547575756,1.098672436
Jervis Bay,32.03186986,-0.818133045,-2.561331466,1.086256098
Jervis Bay,32.12275924,-0.829876586,-2.575087175,1.073839761
Jervis Bay,32.21364863,-0.841620126,-2.588842885,1.063981169
Jervis Bay,32.30453801,-0.853363667,-2.602598595,1.057693792
Jervis Bay,32.39542739,-0.865107207,-2.616354305,1.051406415
Jervis Bay,32.48631678,-0.876850748,-2.630110014,1.045119038
Jervis Bay,32.57720616,-0.888594289,-2.643865724,1.038831661
Jervis Bay,32.66809555,-0.900337829,-2.657621434,1.028479217
Jervis Bay,32.75898493,-0.91208137,-2.671377143,1.016995597
Jervis Bay,32.84987431,-0.92382491,-2.685132853,1.003365302
Jervis Bay,32.9407637,-0.935568451,-2.697136314,0.989057239
Jervis Bay,33.03165308,-0.947311991,-2.707837265,0.974637861
Jervis Bay,33.12254246,-0.959055532,-2.718787221,0.960218073
Jervis Bay,33.21343185,-0.970799072,-2.733495604,0.945798285
Jervis Bay,33.30432123,-0.982542613,-2.748203987,0.930680629
Jervis Bay,33.39521062,-0.994286153,-2.764622879,0.914839704
Jervis Bay,33.4861,-1.006029694,-2.782025274,0.89899878
Jervis Bay,33.57698938,-1.017773235,-2.796024928,0.883256641
Jervis Bay,33.66787877,-1.029516775,-2.810024583,0.873859296
Jervis Bay,33.75876815,-1.041260316,-2.824024237,0.859612529
Jervis Bay,33.84965753,-1.053003856,-2.837922068,0.845357961
Jervis Bay,33.94054692,-1.064747397,-2.851713408,0.831103392
Jervis Bay,34.0314363,-1.076490937,-2.866346118,0.818455618
Jervis Bay,34.12232569,-1.088234478,-2.880978829,0.809027748
Jervis Bay,34.21321507,-1.099978018,-2.89561154,0.799599878
Jervis Bay,34.30410445,-1.111721559,-2.910244251,0.790172007
Jervis Bay,34.39499384,-1.123465099,-2.924876961,0.780744137
Jervis Bay,34.48588322,-1.13520864,-2.938054882,0.771316267
Jervis Bay,34.5767726,-1.14695218,-2.948962126,0.761888397
Jervis Bay,34.66766199,-1.158695721,-2.962000262,0.752460526
Jervis Bay,34.75855137,-1.170439262,-2.975858726,0.743032656
Jervis Bay,34.84944076,-1.182182802,-2.98971719,0.733604786
Jervis Bay,34.94033014,-1.193926343,-3.003575655,0.72415364
Jervis Bay,35.03121952,-1.205669883,-3.017434119,0.714672276
Jervis Bay,35.12210891,-1.217413424,-3.031250189,0.705190911
Jervis Bay,35.21299829,-1.229156964,-3.044975517,0.695709547
Jervis Bay,35.30388767,-1.240900505,-3.057409766,0.686228182
Jervis Bay,35.39477706,-1.252644045,-3.064585221,0.676746818
Jervis Bay,35.48566644,-1.264387586,-3.071760676,0.667265453
Jervis Bay,35.57655582,-1.276131126,-3.078936131,0.657734186
Jervis Bay,35.66744521,-1.287874667,-3.086111586,0.647058095
Jervis Bay,35.75833459,-1.299618208,-3.100341617,0.632913877
Jervis Bay,35.84922398,-1.311361748,-3.119410269,0.618762526
Jervis Bay,35.94011336,-1.323105289,-3.138466129,0.604568874
Jervis Bay,36.03100274,-1.334848829,-3.157513144,0.590375222
Jervis Bay,36.12189213,-1.34659237,-3.172763685,0.57618157
Jervis Bay,36.21278151,-1.35833591,-3.184100084,0.561987918
Jervis Bay,36.30367089,-1.370079451,-3.195436482,0.552331843
Jervis Bay,36.39456028,-1.381822991,-3.206772881,0.545185072
Jervis Bay,36.48544966,-1.393566532,-3.21810928,0.538038301
Jervis Bay,36.57633905,-1.405310072,-3.229445679,0.53089153
Jervis Bay,36.66722843,-1.417053613,-3.247773775,0.523744759
Jervis Bay,36.75811781,-1.428797154,-3.260331474,0.515010679
Jervis Bay,36.8490072,-1.440540694,-3.272492594,0.503710682
Jervis Bay,36.93989658,-1.452284235,-3.284653714,0.492410685
Jervis Bay,37.03078596,-1.464027775,-3.296814834,0.481110688
Jervis Bay,37.12167535,-1.475771316,-3.308975953,0.469810692
Jervis Bay,37.21256473,-1.487514856,-3.321137073,0.458510695
Jervis Bay,37.30345412,-1.499258397,-3.333298193,0.447210698
Jervis Bay,37.3943435,-1.511001937,-3.344902936,0.435910702
Jervis Bay,37.48523288,-1.522745478,-3.356336642,0.424591516
Jervis Bay,37.57612227,-1.534489018,-3.368752794,0.413231657
Jervis Bay,37.66701165,-1.546232559,-3.382102382,0.401871799
Jervis Bay,37.75790103,-1.5579761,-3.394398021,0.390511941
Jervis Bay,37.84879042,-1.56971964,-3.406693661,0.379152083
Jervis Bay,37.9396798,-1.581463181,-3.418887584,0.367792225
Jervis Bay,38.03056919,-1.593206721,-3.430980322,0.356432367
Jervis Bay,38.12145857,-1.604950262,-3.443073059,0.345072509
Jervis Bay,38.21234795,-1.616693802,-3.455165797,0.333712651
Jervis Bay,38.30323734,-1.628437343,-3.466572945,0.322352793
Jervis Bay,38.39412672,-1.640180883,-3.475339747,0.310992935
Jervis Bay,38.4850161,-1.651924424,-3.487921348,0.299633076
Jervis Bay,38.57590549,-1.663667964,-3.501856301,0.288273218
Jervis Bay,38.66679487,-1.675411505,-3.515791255,0.27691336
Jervis Bay,38.75768426,-1.687155046,-3.529796583,0.265553502
Jervis Bay,38.84857364,-1.698898586,-3.543841026,0.254193644
Jervis Bay,38.93946302,-1.710642127,-3.558118751,0.242833786
Jervis Bay,39.03035241,-1.722385667,-3.572738648,0.234620373
Jervis Bay,39.12124179,-1.734129208,-3.587308898,0.227428582
Jervis Bay,39.21213117,-1.745872748,-3.601684991,0.220197487
Jervis Bay,39.30302056,-1.757616289,-3.613710586,0.212966392
Jervis Bay,39.39390994,-1.769359829,-3.627705287,0.205735297
Jervis Bay,39.48479932,-1.78110337,-3.641699987,0.198504201
Jervis Bay,39.57568871,-1.79284691,-3.655694688,0.191273106
Jervis Bay,39.66657809,-1.804590451,-3.669689389,0.184042011
Jervis Bay,39.75746748,-1.816333992,-3.68368409,0.176810916
Jervis Bay,39.84835686,-1.828077532,-3.697678791,0.169579821
Jervis Bay,39.93924624,-1.839821073,-3.711524059,0.162348725
Jervis Bay,40.03013563,-1.851564613,-3.720394685,0.155358125
Jervis Bay,40.12102501,-1.863308154,-3.728548779,0.148435325
Jervis Bay,40.21191439,-1.875051694,-3.736702873,0.141512524
Jervis Bay,40.30280378,-1.886795235,-3.744856967,0.134589724
Jervis Bay,40.39369316,-1.898538775,-3.753011061,0.127666923
Jervis Bay,40.48458255,-1.910282316,-3.766387539,0.120616265
Jervis Bay,40.57547193,-1.922025856,-3.780606996,0.113491008
Jervis Bay,40.66636131,-1.933769397,-3.794884921,0.106365752
Jervis Bay,40.7572507,-1.945512938,-3.809172094,0.099240495
Jervis Bay,40.84814008,-1.957256478,-3.823459267,0.092115238
Jervis Bay,40.93902946,-1.969000019,-3.83774644,0.084989981
Jervis Bay,41.02991885,-1.980743559,-3.852033613,0.077864725
Jervis Bay,41.12080823,-1.9924871,-3.866320786,0.070739468
Jervis Bay,41.21169762,-2.00423064,-3.880607959,0.066652785
Jervis Bay,41.302587,-2.015974181,-3.894895132,0.063434455
Jervis Bay,41.39347638,-2.027717721,-3.909182305,0.05416492
Jervis Bay,41.48436577,-2.039461262,-3.923469478,0.044895384
Jervis Bay,41.57525515,-2.051204802,-3.937756651,0.035625849
Jervis Bay,41.66614453,-2.062948343,-3.952043823,0.02864066
Jervis Bay,41.75703392,-2.074691884,-3.968599923,0.021677667
Jervis Bay,41.8479233,-2.086435424,-3.986243582,0.01455647
Jervis Bay,41.93881269,-2.098178965,-4.003887241,0.007435274
Jervis Bay,42.02970207,-2.109922505,-4.0215309,0.000314077
Jervis Bay,42.12059145,-2.121666046,-4.039174559,-0.006807119
Jervis Bay,42.21148084,-2.133409586,-4.056818218,-0.013928316
Jervis Bay,42.30237022,-2.145153127,-4.074461878,-0.021049513
Jervis Bay,42.3932596,-2.156896667,-4.089044295,-0.028170709
Jervis Bay,42.48414899,-2.168640208,-4.103118182,-0.035291906
Jervis Bay,42.57503837,-2.180383748,-4.117192069,-0.042413102
Jervis Bay,42.66592776,-2.192127289,-4.131265956,-0.049534299
Jervis Bay,42.75681714,-2.20387083,-4.145219163,-0.056655495
Jervis Bay,42.84770652,-2.21561437,-4.159593201,-0.063776692
Jervis Bay,42.93859591,-2.227357911,-4.17624073,-0.071613484
Jervis Bay,43.02948529,-2.239101451,-4.190750629,-0.080827922
Jervis Bay,43.12037467,-2.250844992,-4.201695719,-0.090042361
Jervis Bay,43.21126406,-2.262588532,-4.215077159,-0.099256799
Jervis Bay,43.30215344,-2.274332073,-4.229127546,-0.108471237
Jervis Bay,43.39304283,-2.286075613,-4.243177932,-0.117716461
Jervis Bay,43.48393221,-2.297819154,-4.257228319,-0.127001323
Jervis Bay,43.57482159,-2.309562694,-4.271278706,-0.136286186
Jervis Bay,43.66571098,-2.321306235,-4.285329093,-0.145571048
Jervis Bay,43.75660036,-2.333049775,-4.299213039,-0.154855911
Jervis Bay,43.84748974,-2.344793316,-4.313066181,-0.164140773
Jervis Bay,43.93837913,-2.356536857,-4.326919324,-0.173425635
Jervis Bay,44.02926851,-2.368280397,-4.340772466,-0.182710498
Jervis Bay,44.12015789,-2.380023938,-4.354960516,-0.19199536
Jervis Bay,44.21104728,-2.391767478,-4.36865584,-0.201280223
Jervis Bay,44.30193666,-2.403511019,-4.382720389,-0.210565085
Jervis Bay,44.39282605,-2.415254559,-4.396784938,-0.219849948
Jervis Bay,44.48371543,-2.4269981,-4.410849487,-0.22913481
Jervis Bay,44.57460481,-2.43874164,-4.424914036,-0.236665851
Jervis Bay,44.6654942,-2.450485181,-4.438978585,-0.245751337
Jervis Bay,44.75638358,-2.462228721,-4.453043133,-0.255647101
Jervis Bay,44.84727296,-2.473972262,-4.467107682,-0.265542866
Jervis Bay,44.93816235,-2.485715803,-4.481172231,-0.274841367
Jervis Bay,45.02905173,-2.497459343,-4.49523678,-0.284736154
Jervis Bay,45.11994112,-2.509202884,-4.509301329,-0.294006777
Jervis Bay,45.2108305,-2.520946424,-4.523365878,-0.303299745
Jervis Bay,45.30171988,-2.532689965,-4.537360845,-0.312592712
Jervis Bay,45.39260927,-2.544433505,-4.551355546,-0.32188568
Jervis Bay,45.48349865,-2.556177046,-4.565350247,-0.331178647
Jervis Bay,45.57438803,-2.567920586,-4.579344948,-0.341349987
Jervis Bay,45.66527742,-2.579664127,-4.593335446,-0.351533823
Jervis Bay,45.7561668,-2.591407667,-4.607311796,-0.361717659
Jervis Bay,45.84705619,-2.603151208,-4.621288145,-0.371901495
Jervis Bay,45.93794557,-2.614894749,-4.635264495,-0.382085331
Jervis Bay,46.02883495,-2.626638289,-4.649240844,-0.392269167
Jervis Bay,46.11972434,-2.63838183,-4.663217194,-0.402453003
Jervis Bay,46.21061372,-2.65012537,-4.677193543,-0.412320437
Jervis Bay,46.3015031,-2.661868911,-4.691169893,-0.416089235
Jervis Bay,46.39239249,-2.673612451,-4.705146242,-0.423771233
Jervis Bay,46.48328187,-2.685355992,-4.721651995,-0.432899712
Jervis Bay,46.57417126,-2.697099532,-4.738178428,-0.442028192
Jervis Bay,46.66506064,-2.708843073,-4.75470486,-0.451156671
Jervis Bay,46.75595002,-2.720586613,-4.771801004,-0.46028515
Jervis Bay,46.84683941,-2.732330154,-4.792637382,-0.46941363
Jervis Bay,46.93772879,-2.744073695,-4.813473761,-0.478569035
Jervis Bay,47.02861817,-2.755817235,-4.834310139,-0.487860175
Jervis Bay,47.11950756,-2.767560776,-4.855146517,-0.497151315
Jervis Bay,47.21039694,-2.779304316,-4.871324663,-0.506442455
Jervis Bay,47.30128633,-2.791047857,-4.885340255,-0.515733595
Jervis Bay,47.39217571,-2.802791397,-4.899227153,-0.525024735
Jervis Bay,47.48306509,-2.814534938,-4.913081602,-0.534315876
Jervis Bay,47.57395448,-2.826278478,-4.926936052,-0.543607016
Jervis Bay,47.66484386,-2.838022019,-4.947464086,-0.552898156
Jervis Bay,47.75573324,-2.849765559,-4.968376879,-0.562189296
Jervis Bay,47.84662263,-2.8615091,-4.985976445,-0.571480436
Jervis Bay,47.93751201,-2.873252641,-5.002337629,-0.580784038
Jervis Bay,48.02840139,-2.884996181,-5.015394218,-0.58653449
Jervis Bay,48.11929078,-2.896739722,-5.030127004,-0.592257603
Jervis Bay,48.21018016,-2.908483262,-5.044643644,-0.597980716
Jervis Bay,48.30106955,-2.920226803,-5.05915046,-0.603703828
Jervis Bay,48.39195893,-2.931970343,-5.073657276,-0.614613335
Jervis Bay,48.48284831,-2.943713884,-5.088164092,-0.62650283
Jervis Bay,48.5737377,-2.955457424,-5.102670908,-0.638514605
Jervis Bay,48.66462708,-2.967200965,-5.119102311,-0.65052638
Jervis Bay,48.75551646,-2.978944505,-5.135583757,-0.662538155
Jervis Bay,48.84640585,-2.990688046,-5.149361448,-0.673794131
Jervis Bay,48.93729523,-3.002431587,-5.16681165,-0.683109233
Jervis Bay,49.02818462,-3.014175127,-5.184692548,-0.692424335
Jervis Bay,49.119074,-3.025918668,-5.201939288,-0.701739438
